prodcode	CodingSystem	productname	gemscriptcode
46157	prodcode	Beclometasone 200 Cyclocaps (Teva UK Ltd)	63918020
46551	prodcode	Salbutamol 100microgram/inhalation Inhalation powder (Neo Laboratories Ltd)	77674020
47638	prodcode	Neovent 25micrograms/dose inhaler CFC free (Kent Pharmaceuticals Ltd)	402021
47943	prodcode	Beclazone easi-breathe (roi) 100microgram/actuation Pressurised inhalation (Ivax Pharmaceuticals Ireland)	99655020
48340	prodcode	Clenil Modulite 100micrograms/dose inhaler (Mawdsley-Brooks & Company Ltd)	38603020
48396	prodcode	Singulair 10mg tablets (Necessity Supplies Ltd)	3061020
48410	prodcode	Salbutamol 2.5mg/2.5ml / Ipratropium bromide 500micrograms/2.5ml nebuliser liquid ampoules	36408020
48484	prodcode	Theophylline 250mg/5ml oral suspension	36165020
48490	prodcode	Ventolin 100micrograms/dose Evohaler (DE Pharmaceuticals)	2650020
48519	prodcode	Ventolin 100micrograms/dose Evohaler (Waymade Healthcare Plc)	2648020
48547	prodcode	Salamol 100micrograms/dose inhaler CFC free (Arrow Generics Ltd)	41350020
48607	prodcode	Salbutamol 2.5mg/2.5ml / Ipratropium bromide 500micrograms/2.5ml nebuliser liquid unit dose vials	2813020
48666	prodcode	Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Napp Pharmaceuticals Ltd)	44175020
48709	prodcode	Qvar 100micrograms/dose Easi-Breathe inhaler (Sigma Pharmaceuticals Plc)	10734020
48739	prodcode	Seretide 250 Evohaler (DE Pharmaceuticals)	2739020
48741	prodcode	Ventolin 100micrograms/dose Evohaler (Mawdsley-Brooks & Company Ltd)	2651020
49000	prodcode	Seretide 250 Evohaler (Waymade Healthcare Plc)	2737020
49114	prodcode	Symbicort 100/6 Turbohaler (Sigma Pharmaceuticals Plc)	53020
49227	prodcode	Aclidinium bromide 375micrograms/dose dry powder inhaler	44134020
49228	prodcode	Eklira 322micrograms/dose Genuair (AstraZeneca UK Ltd)	44135020
49367	prodcode	Clenil Modulite 50micrograms/dose inhaler (Mawdsley-Brooks & Company Ltd)	38602020
49369	prodcode	Salbutamol 200microgram inhalation powder blisters	2642020
49412	prodcode	Clenil Modulite 200micrograms/dose inhaler (Mawdsley-Brooks & Company Ltd)	38762020
49591	prodcode	Salbutamol 100micrograms/dose inhaler CFC free (Sandoz Ltd)	2653020
49711	prodcode	Pulmicort 200micrograms/dose inhaler (AstraZeneca UK Ltd)	2876020
49772	prodcode	Fluticasone 250micrograms/dose Evohaler (Sigma Pharmaceuticals Plc)	2943020
49868	prodcode	Fluticasone 250micrograms/dose / Formoterol 10micrograms/dose inhaler CFC free	44174020
49904	prodcode	Combivent nebuliser liquid 2.5ml UDVs (Lexon (UK) Ltd)	39298020
50018	prodcode	Aminophylline 250mg/10ml solution for injection ampoules	2795020
50036	prodcode	Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Napp Pharmaceuticals Ltd)	44173020
50037	prodcode	Pulmicort 0.5mg Respules (Waymade Healthcare Plc)	13400020
50051	prodcode	Serevent 25micrograms/dose Evohaler (Waymade Healthcare Plc)	21883020
50103	prodcode	Spiriva 18microgram inhalation powder capsules with HandiHaler (Waymade Healthcare Plc)	21582020
50129	prodcode	Qvar 100micrograms/dose Easi-Breathe inhaler (DE Pharmaceuticals)	10737020
50287	prodcode	Qvar 100 inhaler (DE Pharmaceuticals)	10725020
50292	prodcode	Spiriva 18microgram inhalation powder capsules (Sigma Pharmaceuticals Plc)	21579020
50315	prodcode	Salbutamol 200microgram inhalation powder blisters with device	2638020
50503	prodcode	Ventolin 200micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd)	2659020
50557	prodcode	Ventolin 200micrograms/dose Accuhaler (Lexon (UK) Ltd)	39799020
50560	prodcode	Seretide 250 Accuhaler (Sigma Pharmaceuticals Plc)	2756020
50577	prodcode	Spiriva 18microgram inhalation powder capsules with HandiHaler (DE Pharmaceuticals)	21583020
50689	prodcode	Flutiform 50micrograms/dose / 5micrograms/dose inhaler (Napp Pharmaceuticals Ltd)	44177020
50701	prodcode	Becotide Rotahaler (GlaxoSmithKline UK Ltd)	12554020
50739	prodcode	Symbicort 400/12 Turbohaler (Mawdsley-Brooks & Company Ltd)	14019020
50810	prodcode	Atrovent 20micrograms/dose inhaler CFC free (DE Pharmaceuticals)	39925020
50886	prodcode	Seretide 250 Evohaler (Stephar (U.K.) Ltd)	2742020
50945	prodcode	Symbicort 100/6 Turbohaler (Mawdsley-Brooks & Company Ltd)	54020
50956	prodcode	Ventolin 200micrograms/dose Accuhaler (DE Pharmaceuticals)	2657020
51027	prodcode	Seretide 125 Evohaler (DE Pharmaceuticals)	2732020
51151	prodcode	Seretide 125 Evohaler (Lexon (UK) Ltd)	2734020
51209	prodcode	Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free	44172020
51234	prodcode	Qvar 100 inhaler (Waymade Healthcare Plc)	10727020
51270	prodcode	Fluticasone 50micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free	44176020
51394	prodcode	Seretide 500 Accuhaler (Waymade Healthcare Plc)	2760020
51415	prodcode	Qvar 50 inhaler (Mawdsley-Brooks & Company Ltd)	10720020
51430	prodcode	Theophylline 60mg/5ml oral suspension	35835020
51480	prodcode	Qvar 100 Autohaler (DE Pharmaceuticals)	10736020
51570	prodcode	Symbicort 200/6 Turbohaler (DE Pharmaceuticals)	46020
51593	prodcode	Seretide 500 Accuhaler (DE Pharmaceuticals)	2766020
51681	prodcode	Qvar 100 inhaler (Sigma Pharmaceuticals Plc)	10726020
51759	prodcode	Symbicort 200/6 Turbohaler (Mawdsley-Brooks & Company Ltd)	48020
51815	prodcode	Flixotide 250micrograms/dose Evohaler (Waymade Healthcare Plc)	2938020
51861	prodcode	Seretide 500 Accuhaler (Mawdsley-Brooks & Company Ltd)	2764020
51903	prodcode	Combivent nebuliser liquid 2.5ml UDVs (DE Pharmaceuticals)	2817020
51909	prodcode	Seretide 250 Evohaler (Necessity Supplies Ltd)	2744020
51967	prodcode	Spiriva 18microgram inhalation powder capsules (Mawdsley-Brooks & Company Ltd)	21580020
52396	prodcode	Dexamethasone 1mg/5ml oral solution	19597020
52410	prodcode	Bricanyl 500micrograms/dose Turbohaler (Necessity Supplies Ltd)	2688020
52543	prodcode	Salbutamol 400microgram inhalation powder blisters	2644020
52732	prodcode	Pulmicort 0.5mg Respules (Necessity Supplies Ltd)	13412020
52799	prodcode	Salbutamol 400microgram inhalation powder blisters with device	2640020
52806	prodcode	Qvar 100 Autohaler (Lexon (UK) Ltd)	10732020
53019	prodcode	Ventolin 2.5mg Nebules (Mawdsley-Brooks & Company Ltd)	2678020
53057	prodcode	Flixotide 50micrograms/dose Evohaler (Lexon (UK) Ltd)	2951020
53174	prodcode	Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd)	69151020
53230	prodcode	Seretide 250 Accuhaler (DE Pharmaceuticals)	2755020
53237	prodcode	Symbicort 400/12 Turbohaler (DE Pharmaceuticals)	14017020
53283	prodcode	Seretide 100 Accuhaler (Waymade Healthcare Plc)	2745020
53297	prodcode	Ventolin 200micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc)	2658020
53480	prodcode	Qvar 100 Autohaler (Stephar (U.K.) Ltd)	10735020
53491	prodcode	Symbicort 200/6 Turbohaler (Sigma Pharmaceuticals Plc)	47020
53761	prodcode	Glycopyrronium bromide 55microgram inhalation powder capsules with device	46187020
53982	prodcode	Seebri Breezhaler 44microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)	46188020
54207	prodcode	Qvar 50 inhaler (DE Pharmaceuticals)	10721020
54399	prodcode	Qvar 100 Autohaler (Sigma Pharmaceuticals Plc)	10729020
54641	prodcode	Isoprenaline sulphate with sodium cromoglicate inhalation Capsule	63694020
54742	prodcode	Salmeterol 25micrograms/dose inhaler CFC free (A A H Pharmaceuticals Ltd)	41990020
54793	prodcode	Dexamethasone 2mg/5ml oral suspension	29799020
55024	prodcode	Prednisolone 5mg/5ml oral solution	34075020
55132	prodcode	Atrovent 500micrograms/2ml nebuliser liquid UDVs (Waymade Healthcare Plc)	45460020
55677	prodcode	Seretide 500 Accuhaler (Lexon (UK) Ltd)	2763020
56347	prodcode	Dexamethasone 5mg/5ml oral solution	19689020
56443	prodcode	Dexamethasone 10mg/5ml oral solution	29397020
56462	prodcode	Becodisks 400microgram (Waymade Healthcare Plc)	2818020
56471	prodcode	Becodisks 200microgram (Mawdsley-Brooks & Company Ltd)	2827020
56474	prodcode	Flixotide 125micrograms/dose Evohaler (DE Pharmaceuticals)	2932020
56475	prodcode	Flixotide 50micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc)	2895020
56477	prodcode	Flixotide 100micrograms/dose Accuhaler (Waymade Healthcare Plc)	2898020
56478	prodcode	Serevent 50micrograms/dose Accuhaler (DE Pharmaceuticals)	2704020
56482	prodcode	Oxis 12 Turbohaler (Waymade Healthcare Plc)	2721020
56484	prodcode	Flixotide 250micrograms/dose Accuhaler (Waymade Healthcare Plc)	2904020
56493	prodcode	Qvar 50micrograms/dose Easi-Breathe inhaler (Sigma Pharmaceuticals Plc)	10722020
56498	prodcode	Pulmicort 200 Turbohaler (Waymade Healthcare Plc)	2858020
56499	prodcode	Flixotide 500micrograms/dose Accuhaler (Waymade Healthcare Plc)	2912020
56604	prodcode	Montelukast 4mg chewable tablets sugar free (Actavis UK Ltd)	14448021
56756	prodcode	Montelukast 4mg granules sachets sugar free (A A H Pharmaceuticals Ltd)	14602021
57228	prodcode	Aminophylline 250mg/10ml solution for injection ampoules (A A H Pharmaceuticals Ltd)	2796020
57249	prodcode	Asmavent 100micrograms/dose inhaler CFC free (Kent Pharmaceuticals Ltd)	2654020
57524	prodcode	Ventolin 200micrograms/dose Accuhaler (Dowelhurst Ltd)	2655020
57525	prodcode	Flixotide 250micrograms/dose Accuhaler (Stephar (U.K.) Ltd)	2909020
57544	prodcode	Serevent 50micrograms/dose Accuhaler (Waymade Healthcare Plc)	2702020
57555	prodcode	Flixotide 125micrograms/dose Evohaler (Dowelhurst Ltd)	2930020
57557	prodcode	Atrovent 20micrograms/dose inhaler CFC free (Lexon (UK) Ltd)	10892020
57558	prodcode	Oxis 6 Turbohaler (Lexon (UK) Ltd)	2718020
57579	prodcode	Flixotide 50micrograms/dose Accuhaler (DE Pharmaceuticals)	2897020
57589	prodcode	Becloforte 250micrograms/dose inhaler (Dowelhurst Ltd)	2831020
57621	prodcode	Singulair Paediatric 4mg granules sachets (Mawdsley-Brooks & Company Ltd)	10861020
57694	prodcode	Vertine 25micrograms/dose inhaler CFC free (Teva UK Ltd)	16929021
58269	prodcode	AirSalb 100micrograms/dose inhaler CFC free (Sandoz Ltd)	16419021
58474	prodcode	Dexamethasone 2mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)	47495020
58600	prodcode	Aminophylline 250mg/10ml solution for injection ampoules (AMCo)	55112020
59263	prodcode	Montelukast 10mg tablets (Teva UK Ltd)	14492021
59327	prodcode	Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd)	21598021
59409	prodcode	Salbutamol 100micrograms/dose inhaler CFC free (Waymade Healthcare Plc)	47210020
59439	prodcode	Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler	21597021
59573	prodcode	Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd)	21596021
59626	prodcode	Duo-autohaler Inhalation powder (3M Health Care Ltd)	49119020
59638	prodcode	Spiriva 18microgram inhalation powder capsules with HandiHaler (Sigma Pharmaceuticals Plc)	21584020
59819	prodcode	Montelukast 10mg tablets (Actavis UK Ltd)	14491021
59899	prodcode	Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler	21595021
59968	prodcode	Montelukast 5mg chewable tablets sugar free (Teva UK Ltd)	14496021
60064	prodcode	Dexamethasone 10mg/5ml oral solution sugar free	23637021
60331	prodcode	Montelukast 10mg tablets (Ranbaxy (UK) Ltd)	17413021
60601	prodcode	Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd)	2667020
60920	prodcode	Atrovent 20micrograms/dose inhaler CFC free (Sigma Pharmaceuticals Plc)	10891020
60923	prodcode	Salamol 100micrograms/dose Easi-Breathe inhaler (DE Pharmaceuticals)	2661020
60937	prodcode	Pulmicort 200 Turbohaler (Dowelhurst Ltd)	2859020
61176	prodcode	Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd)	26986021
61280	prodcode	Seretide 250 Accuhaler (Waymade Healthcare Plc)	2753020
61330	prodcode	Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd)	2677020
61346	prodcode	Aminophylline 360mg suppositories (Special Order)	35379020
61490	prodcode	Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler	26985021
61582	prodcode	Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Waymade Healthcare Plc)	26397021
61591	prodcode	Salbutamol 100micrograms/dose inhaler CFC free (Phoenix Healthcare Distribution Ltd)	2652020
61644	prodcode	Fostair NEXThaler 100micrograms/dose / 6micrograms/dose dry powder inhaler (Chiesi Ltd)	29630021
61664	prodcode	Clenil Modulite 250micrograms/dose inhaler (Waymade Healthcare Plc)	26859021
61666	prodcode	DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (Teva UK Ltd)	27378021
61782	prodcode	DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Teva UK Ltd)	27233021
61879	prodcode	Incruse Ellipta 55micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd)	40574021
61975	prodcode	Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Almus Pharmaceuticals Ltd)	13413020
62030	prodcode	Beclometasone 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler	29629021
62109	prodcode	Umeclidinium bromide 65micrograms/dose dry powder inhaler	40573021
62126	prodcode	Seretide 100 Accuhaler (DE Pharmaceuticals)	2747020
62341	prodcode	Becotide 50 inhaler (Dowelhurst Ltd)	2839020
62410	prodcode	Montelukast 10mg tablets (Alliance Healthcare (Distribution) Ltd)	14494021
62490	prodcode	Montelukast 10mg tablets (A A H Pharmaceuticals Ltd)	14493021
62518	prodcode	Beclometasone 100micrograms/dose inhaler CFC free (Ennogen Healthcare Ltd)	27040021
62535	prodcode	Duaklir 340micrograms/dose / 12micrograms/dose Genuair (AstraZeneca UK Ltd)	44185021
62662	prodcode	Olodaterol 2.5micrograms/dose solution for inhalation cartridge with device CFC free	27144021
62667	prodcode	Ultibro Breezhaler 85microgram/43microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)	43076021
62739	prodcode	Indacaterol 85micrograms/dose / Glycopyrronium bromide 54micrograms/dose inhalation powder capsules with device	43075021
62838	prodcode	Aclidinium bromide 396micrograms/dose / Formoterol 11.8micrograms/dose dry powder inhaler	44184021
63252	prodcode	Seretide 250 Evohaler (Lexon (UK) Ltd)	2741020
63457	prodcode	Montelukast 5mg chewable tablets sugar free (Accord Healthcare Ltd)	20182021
63549	prodcode	Prednisolone 1mg/ml oral solution (Logixx Pharma Solutions Ltd)	48498021
63585	prodcode	Beclometasone 50micrograms/dose inhaler (Almus Pharmaceuticals Ltd)	75217020
63791	prodcode	Prednisolone 5mg/5ml oral solution unit dose	49059021
63945	prodcode	Seretide 250 Accuhaler (Lexon (UK) Ltd)	2757020
63992	prodcode	Eklira 322micrograms/dose Genuair (Waymade Healthcare Plc)	44771021
64050	prodcode	Martapan 2mg/5ml oral solution (Martindale Pharmaceuticals Ltd)	766021
64232	prodcode	Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free (AM Distributions (Yorkshire) Ltd)	44715021
64372	prodcode	Sirdupla 25micrograms/dose / 125micrograms/dose inhaler (Mylan)	52203021
64373	prodcode	Sirdupla 25micrograms/dose / 250micrograms/dose inhaler (Mylan)	52204021
64444	prodcode	Singulair 10mg tablets (DE Pharmaceuticals)	3058020
64509	prodcode	Tiotropium bromide 2.5micrograms/dose / Olodaterol 2.5micrograms/dose solution for inhalation cartridge with device CFC free	53187021
64523	prodcode	Spiolto Respimat 2.5micrograms/dose / 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd)	53188021
64638	prodcode	Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Waymade Healthcare Plc)	52509021
64648	prodcode	Montelukast 10mg tablets (Milpharm Ltd)	21758021
64747	prodcode	Dexamethasone 2mg/5ml oral solution	29797020
64766	prodcode	Dexamethasone 20mg/5ml oral solution sugar free	46623021
64801	prodcode	Salbutamol 100micrograms/dose inhaler CFC free (Mylan)	2646020
65038	prodcode	Montelukast 10mg tablets (Accord Healthcare Ltd)	20181021
65117	prodcode	Seretide 125 Evohaler (Mawdsley-Brooks & Company Ltd)	2735020
65376	prodcode	Salbutamol 2mg/5ml oral solution sugar free (Pinewood Healthcare)	2637020
65431	prodcode	Striverdi Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd)	27145021
65448	prodcode	Budesonide 1mg/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd)	72752020
65596	prodcode	Fostair 200micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd)	60894021
65658	prodcode	Fostair NEXThaler 200micrograms/dose / 6micrograms/dose dry powder inhaler (Chiesi Ltd)	60896021
65677	prodcode	AirFluSal Forspiro 50micrograms/dose / 500micrograms/dose dry powder inhaler (Sandoz Ltd)	60257021
65758	prodcode	Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free	60893021
65894	prodcode	Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler	60895021
66015	prodcode	Prednisolone Dompe 5mg/5ml oral solution unit dose (Logixx Pharma Solutions Ltd)	61162021
66395	prodcode	Salbutamol 100micrograms/dose inhaler CFC free (Mawdsley-Brooks & Company Ltd)	57278021
66410	prodcode	Montelukast 4mg granules sachets sugar free (Teva UK Ltd)	14601021
66448	prodcode	Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Waymade Healthcare Plc)	52510021
66453	prodcode	Sirdupla 25micrograms/dose / 250micrograms/dose inhaler (Waymade Healthcare Plc)	53988021
66547	prodcode	Oxis 12 Turbohaler (DE Pharmaceuticals)	2723020
66645	prodcode	Prednisolone 5mg/5ml oral solution unit dose (Logixx Pharma Solutions Ltd)	49060021
66724	prodcode	Dexamethasone 10mg capsules	26700021
66793	prodcode	Salbutamol rondo 100micrograms/actuation inhaler and spacer	69338020
66922	prodcode	Ephedrine hydrochloride 15mg tablets (Wockhardt UK Ltd)	49612020
66924	prodcode	Salbutamol 100micrograms/dose inhaler CFC free (DE Pharmaceuticals)	53356021
66972	prodcode	Salbutamol 100micrograms/dose inhaler CFC free (AM Distributions (Yorkshire) Ltd)	15632021
67040	prodcode	Salbutamol 100micrograms/dose inhaler CFC free (Alliance Healthcare (Distribution) Ltd)	2647020
67055	prodcode	Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free (A A H Pharmaceuticals Ltd)	60669021
67101	prodcode	Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler (A A H Pharmaceuticals Ltd)	60670021
67234	prodcode	Becotide 100 inhaler (Waymade Healthcare Plc)	2845020
67237	prodcode	Flixotide 125micrograms/dose Evohaler (Lexon (UK) Ltd)	2934020
67238	prodcode	Foradil 12microgram inhalation powder capsules with device (Sigma Pharmaceuticals Plc)	32398020
67239	prodcode	Pulmicort 400 Turbohaler (Waymade Healthcare Plc)	2867020
67253	prodcode	Flixotide 50micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd)	2896020
67261	prodcode	Pulmicort 1mg Respules (Sigma Pharmaceuticals Plc)	13422020
67265	prodcode	Becodisks 200microgram (Lexon (UK) Ltd)	2826020
67315	prodcode	Budesonide 400micrograms/dose Turbohaler (Waymade Healthcare Plc)	2866020
67319	prodcode	Flixotide 0.5mg/2ml Nebules (Waymade Healthcare Plc)	2919020
67322	prodcode	Pulmicort 100 Turbohaler (Waymade Healthcare Plc)	2850020
67326	prodcode	Bricanyl 500micrograms/dose Turbohaler (DE Pharmaceuticals)	2685020
67531	prodcode	Glycopyrronium bromide 55microgram inhalation powder capsules with device (J M McGill Ltd)	62058021
67543	prodcode	Bricanyl 500micrograms/dose Turbohaler (Waymade Healthcare Plc)	2682020
67559	prodcode	Prednisolone 5mg/5ml oral solution unit dose (A A H Pharmaceuticals Ltd)	52010021
67561	prodcode	Montelukast 4mg chewable tablets sugar free (Accord Healthcare Ltd)	20124021
67600	prodcode	Ephedrine hydrochloride 30mg tablets (Wockhardt UK Ltd)	49614020
67677	prodcode	Symbicort 200micrograms/dose / 6micrograms/dose pressurised inhaler (AstraZeneca UK Ltd)	69957021
67735	prodcode	Beclazone easi-breathe (roi) 250microgram/actuation Pressurised inhalation (Ivax Pharmaceuticals Ireland)	99657020
67800	prodcode	Serevent 25micrograms/dose Evohaler (Lexon (UK) Ltd)	21886020
67823	prodcode	Salmeterol 50microgram Diskhaler (Dowelhurst Ltd)	2700020
67958	prodcode	Budesonide 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free	69956021
68030	prodcode	Ipratropium bromide 250microgram/ml Nebuliser liquid (Approved Prescription Services Ltd)	70195020
68034	prodcode	Symbicort 200/6 Turbohaler (Necessity Supplies Ltd)	49020
68175	prodcode	Flutiform 50micrograms/dose / 5micrograms/dose inhaler (Waymade Healthcare Plc)	52511021
68212	prodcode	Montelukast 4mg chewable tablets sugar free (Alliance Healthcare (Distribution) Ltd)	14451021
68260	prodcode	Serevent 50micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd)	2707020
68285	prodcode	Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Actavis UK Ltd)	2665020
68366	prodcode	Montelukast 5mg chewable tablets sugar free (Actavis UK Ltd)	14495021
68453	prodcode	Seretide 125 Evohaler (Waymade Healthcare Plc)	2731020
68483	prodcode	Soltel 25micrograms/dose inhaler CFC free (Kent Pharmaceuticals Ltd)	70822021
68495	prodcode	Seretide 500 Accuhaler (Necessity Supplies Ltd)	2765020
68498	prodcode	Montelukast 10mg tablets (Dr Reddy's Laboratories (UK) Ltd)	15637021
68530	prodcode	Tiotropium bromide 10microgram inhalation powder capsules with device	71062021
68593	prodcode	Dexamethasone 5mg/5ml oral suspension	19691020
68729	prodcode	Braltus 10microgram inhalation powder capsules with Zonda inhaler (Teva UK Ltd)	71063021
68844	prodcode	Salipraneb 0.5mg/2.5mg nebuliser solution 2.5ml ampoules (Actavis UK Ltd)	69717021
68983	prodcode	Aerivio Spiromax 50micrograms/dose / 500micrograms/dose dry powder inhaler (Teva UK Ltd)	71438021
69238	prodcode	Ventolin 200micrograms/dose Accuhaler (Waymade Healthcare Plc)	2656020
69436	prodcode	Sereflo 25micrograms/dose / 125micrograms/dose inhaler (Kent Pharmaceuticals Ltd)	73865021
69538	prodcode	Sereflo 25micrograms/dose / 250micrograms/dose inhaler (Kent Pharmaceuticals Ltd)	73866021
69556	prodcode	Aclidinium bromide 396micrograms/dose / Formoterol 11.8micrograms/dose dry powder inhaler (Colorama Pharmaceuticals Ltd)	68799021
69572	prodcode	Dexamethasone 4mg/5ml oral suspension	29807020
69827	prodcode	AirFluSal 25micrograms/dose / 250micrograms/dose inhaler (Sandoz Ltd)	75112021

