#AUTOGENERATED	DONT EDIT
198241002	Female tuberculous pelvic inflammatory disease (disorder)
198820000	Endometritis following abortive pregnancy (disorder)
237040006	Acute pelvic abscess - female (disorder)
312099009	Genitourinary chlamydia infection (disorder)
31474007	Chronic abscess of parametrium (disorder)
398319002	Abscess of fallopian tube (disorder)
48792006	Vasitis (disorder)
50970007	Acute gonorrhea of upper genitourinary tract (disorder)
58949002	Tubo-ovarian abscess (disorder)
64532005	Chronic abscess of female pelvis (disorder)
707089008	Genital tract infection in puerperium (disorder)
7415003	Abscess of ovary (disorder)
74945001	Uterine abscess (disorder)
767356009	Mucous retention cyst of cervix uteri (disorder)
80388004	Chronic gonorrhea of upper genitourinary tract (disorder)
91155009	Chronic abscess of pouch of Douglas (disorder)
95593001	Abscess of testis (disorder)
1008511000000109	Hepatitis E virus genotype determination (observable entity)
10184002	Recurrent cholangitis (disorder)
10295004	Chronic viral hepatitis (disorder)
111896003	Viral hepatitis without hepatic coma (disorder)
128302006	Chronic hepatitis C (disorder)
16060001	Viral hepatitis A with hepatic coma (disorder)
165806002	Hepatitis B surface antigen positive (finding)
186624004	Acute hepatitis B with delta agent (coinfection) with hepatic coma (disorder)
186626002	Acute hepatitis B with delta-agent (coinfection) without hepatic coma (disorder)
186628001	Viral hepatitis C with coma (disorder)
186634008	Hepatitis non-A non-B (disorder)
186639003	Chronic viral hepatitis B without delta-agent (disorder)
186698009	Cytomegalovirus hepatitis (disorder)
187197006	Toxoplasma hepatitis (disorder)
197284004	Chronic active hepatitis (disorder)
197286002	Recurrent hepatitis (disorder)
197303009	Bacterial portal cirrhosis (disorder)
197324004	Liver abscess and sequelae of chronic liver disease (disorder)
197326002	Liver abscess due to portal pyemia (disorder)
197327006	Liver abscess due to cholangitis (disorder)
197329009	Liver abscess via umbilicus (disorder)
197339003	Coxsackie virus hepatitis (disorder)
197348008	Hepatitis in secondary syphilis (disorder)
197359004	Toxic liver disease with chronic persistent hepatitis (disorder)
197361008	Toxic liver disease with chronic active hepatitis (disorder)
197377009	Gallbladder calculus with acute cholecystitis and no obstruction (disorder)
197378004	Gallbladder calculus with acute cholecystitis and obstruction (disorder)
197389006	Bile duct calculus with acute cholecystitis (disorder)
197390002	Bile duct calculus with acute cholecystitis and no obstruction (disorder)
197391003	Bile duct calculus with acute cholecystitis and obstruction (disorder)
197402000	Calculus of bile duct with cholangitis (disorder)
197410004	Acute angiocholecystitis (disorder)
199203001	Viral hepatitis complicating pregnancy, childbirth and the puerperium (disorder)
20824003	Chronic cholecystitis (disorder)
221021000000103	Hepatitis B treatment drug therapy Band 1 - OPCS Classification of Interventions and Procedures (procedure)
235862008	Hepatitis due to infection (disorder)
235863003	Gonococcal hepatitis (disorder)
235865005	Hepatitis D superinfection of hepatitis B carrier (disorder)
235866006	Acute hepatitis C (disorder)
235867002	Acute hepatitis E (disorder)
235869004	Chronic viral hepatitis B with hepatitis D (disorder)
235919008	Gallbladder calculus (disorder)
237041005	Fitz-Hugh-Curtis syndrome (disorder)
237042003	Gonococcal perihepatitis (disorder)
25102003	Acute type A viral hepatitis (disorder)
25924004	Calculus of gallbladder with cholecystitis (disorder)
26206000	Viral hepatitis B with hepatic coma (disorder)
26918003	Ascending cholangitis (disorder)
27916005	Abscess of liver (disorder)
30093007	Calculus of bile duct (disorder)
302919001	Epstein-Barr virus hepatitis (disorder)
310875001	Hepatitis A - current infection (finding)
32038009	Abscess of gallbladder (disorder)
32067005	Acute emphysematous cholecystitis (disorder)
362421000000102	Chronic hepatitis annual review - enhanced services administration (procedure)
3738000	Viral hepatitis (disorder)
40468003	Viral hepatitis, type A (disorder)
41889008	Chronic persistent hepatitis (disorder)
50711007	Viral hepatitis C (disorder)
57339008	Chronic lobular hepatitis (disorder)
57412004	Acute viral hepatitis (disorder)
59771005	Calculus of gallbladder with acute cholecystitis (disorder)
61977001	Chronic type B viral hepatitis (disorder)
6215006	Acute cholangitis (disorder)
65275009	Acute cholecystitis (disorder)
66071002	Type B viral hepatitis (disorder)
69850007	Suppurative cholangitis (disorder)
71912000	Chronic cholangitis (disorder)
72249004	Subhepatic abscess (disorder)
72533002	Acute gangrenous cholecystitis (disorder)
73125001	Empyema of gallbladder (disorder)
750511000000101	Biliary sepsis (disorder)
75119003	Amebic liver abscess (disorder)
76581006	Cholecystitis (disorder)
76783007	Chronic hepatitis (disorder)
80770009	Secondary syphilis of liver (disorder)
82403002	Cholangitis (disorder)
824841000000105	Hepatitis C genotype 1 (disorder)
824851000000108	Hepatitis C genotype 2 (disorder)
824871000000104	Hepatitis C genotype 3 (disorder)
824881000000102	Hepatitis C genotype 4 (disorder)
829731000000106	On hepatitis C treatment plan (finding)
83072009	Malarial hepatitis (disorder)
89231008	Mumps hepatitis (disorder)
89628003	Acute suppurative cholecystitis (disorder)
1001511000000102	Malarial parasites (observable entity)
1007761000000101	Human immunodeficiency virus type 1 subtype identification (observable entity)
1007841000000109	Human immunodeficiency virus immunoglobulin G avidity (observable entity)
10087007	Infection by Schistosoma (disorder)
1010871000000101	Human immunodeficiency virus drug resistance test (observable entity)
1018691000000101	CD4 immune monitoring (observable entity)
10227000	Herpetic infection of penis (disorder)
10301003	Tick-borne relapsing fever (disorder)
10345003	Primary syphilis of tonsils (disorder)
10528009	Lupus vulgaris (disorder)
105635000	Disease due to Retroviridae (disorder)
105706003	Disease due to superfamily Filarioidea (disorder)
10665004	Mumps pancreatitis (disorder)
10679007	Infection by Giardia lamblia (disorder)
10789001	Bacterial infection due to Morganella morganii (disorder)
1089000	Intrauterine sepsis of fetus (disorder)
10893003	Tuberculous adenitis (disorder)
110270004	Late effects of poliomyelitis (disorder)
111196000	Dermatitis herpetiformis (disorder)
11168007	Schistosoma mansonii (organism)
111832004	Primary progressive tuberculosis (disorder)
111843007	Viral gastroenteritis (disorder)
111853008	Herpes simplex without complication (disorder)
111854002	Herpes simplex with complication (disorder)
111861003	Herpes zoster with nervous system complication (disorder)
111864006	Chikungunya fever (disorder)
111870000	Mumps without complication (disorder)
111873003	Measles without complication (disorder)
111880001	Acute HIV infection (disorder)
11338007	Syphilitic episcleritis (disorder)
11389007	Pneumonia in anthrax (disorder)
11817007	Actinomycotic infection (disorder)
11906007	Chronic gonococcal vulvovaginitis (disorder)
11999007	Inactive tuberculosis (disorder)
120639003	Hantavirus pulmonary syndrome (disorder)
12137005	Tuberculous enteritis (disorder)
12232008	Syphilitic aneurysm of aorta (disorder)
128241005	Inflammatory disease of liver (disorder)
128937004	Viral infection of skin (disorder)
14189004	Measles (disorder)
14386001	Indeterminate leprosy (disorder)
1475003	Herpes labialis (disorder)
15394000	Toxemia of pregnancy (disorder)
15628003	Gonorrhea (disorder)
15634005	Palmar hyperkeratosis of yaws (disorder)
15765005	Septic shock due to transfusion (disorder)
15845006	Buruli ulcer (disorder)
16196000	Cytomegaloviral mononucleosis (disorder)
162211001	Viral headache (finding)
16409009	Tuberculosis of retroperitoneal lymph nodes (disorder)
16541001	Yellow fever (disorder)
165816005	HIV positive (finding)
165821008	Legionella antibody positive (finding)
16592009	Visceral herpes simplex (disorder)
16766000	Arbovirus hemorrhagic fever (disorder)
168208008	Sample: virus identified (finding)
170483003	Cholera carrier (finding)
170484009	Typhoid carrier (finding)
170520004	Notification of malaria (procedure)
170525009	Notification of tuberculosis (procedure)
170529003	Notification of acute polio (procedure)
170530008	Notification of AIDS (procedure)
182159002	Disseminated tuberculosis (disorder)
182975000	TB chemotherapy (procedure)
18504008	Toxic shock syndrome (disorder)
186150001	Enteritis due to rotavirus (disorder)
186178000	Tuberculosis of bronchus (disorder)
186192006	Respiratory tuberculosis, bacteriologically and histologically confirmed (disorder)
186199002	Tuberculosis of larynx, trachea and bronchus, confirmed bacteriologically and histologically (disorder)
186201000	Primary respiratory tuberculosis, confirmed bacteriologically and histologically (disorder)
186202007	Respiratory tuberculosis, not confirmed bacteriologically or histologically (disorder)
186259007	Scrofulous tuberculous abscess (disorder)
186263000	Tuberculous chorioretinitis (disorder)
186266008	Tuberculous chronic iridocyclitis (disorder)
186267004	Tuberculous keratoconjunctivitis (disorder)
186269001	Tuberculosis of ear (disorder)
186270000	Tuberculous Addisons disease (disorder)
186273003	Tuberculosis of liver (disorder)
186276006	Acute miliary tuberculosis (disorder)
186278007	Acute miliary tuberculosis of multiple sites (disorder)
186287003	Ambulatory plague (disorder)
186311005	Acute and fulminating melioidosis (disorder)
186312003	Subacute and chronic melioidosis (disorder)
186329000	Extraintestinal yersiniosis (disorder)
186378005	Obstetrical tetanus (disorder)
186397005	Madura foot - actinomycotic (disorder)
186437007	Proteus infection (disorder)
186463002	Mima polymorpha infection (disorder)
186464008	Mycoplasma infection (disorder)
186504007	Viral disease characterized by exanthem (disorder)
186524006	Herpes zoster with ophthalmic complication (disorder)
186525007	Herpes zoster with dermatitis of eyelid (disorder)
186535001	Eczema herpeticum (disorder)
186537009	Herpesviral infection of perianal skin and rectum (disorder)
186538004	Anogenital herpesviral infection (disorder)
186542001	Ophthalmic herpes simplex (disorder)
186552002	Herpesviral vesicular dermatitis (disorder)
186562009	Measles with intestinal complications (disorder)
186570004	Rubella deafness (disorder)
186581001	Pseudoscarlatina (disorder)
186658007	Coxsackie virus disease (disorder)
186668002	Gammaherpesviral mononucleosis (disorder)
186673008	Other diseases of conjunctiva due to viruses and chlamydiae NEC (disorder)
186694006	Sweating fever (disorder)
186706006	Human immunodeficiency virus infection constitutional disease (disorder)
186707002	Human immunodeficiency virus with neurological disease (disorder)
186708007	Human immunodeficiency virus infection with secondary clinical infectious disease (disorder)
186729003	Chlamydial infection of lower genitourinary tract (disorder)
186747009	Coronavirus infection (disorder)
186748004	Parvovirus infection (disorder)
186774005	Boutonneuse fever (disorder)
186781003	North Asian tick typhus (disorder)
186792002	Plasmodium vivax malaria with rupture of spleen (disorder)
186795000	Malaria due to simian plasmodia (disorder)
186803007	Visceral leishmaniasis (disorder)
186807008	Asian desert cutaneous leishmaniasis (disorder)
186815006	Chagas disease with digestive system involvement (disorder)
186825001	Systemic bartonellosis (disorder)
186826000	Cutaneous and mucocutaneous bartonellosis (disorder)
186846005	Early symptomatic syphilis (disorder)
186850003	Secondary syphilis of skin and mucous membrane (disorder)
186854007	Uveitis due to secondary syphilis (disorder)
186861006	Secondary syphilis relapse (disorder)
186867005	Latent early syphilis (disorder)
186893003	Rupture of syphilitic cerebral aneurysm (disorder)
186903006	Late latent syphilis (disorder)
186915005	Chronic gonorrhea lower genitourinary tract (disorder)
186946009	Lymphogranuloma venereum (disorder)
186968004	Yaws gummata and ulcers (disorder)
186971007	Juxta-articular yaws nodules (disorder)
186973005	Latent yaws (disorder)
187089001	Actinomycotic mycetoma (disorder)
187115002	Cutaneous schistosomiasis (disorder)
187157008	Filarial infection and dracontiasis (disorder)
187160001	Filariasis due to Brugia timori (disorder)
187251001	Sequelae of tuberculosis (disorder)
187252008	Late effects of respiratory tuberculosis (disorder)
187253003	Late effects of central nervous system tuberculosis (disorder)
187254009	Late effects of genitourinary system tuberculosis (disorder)
187255005	Late effects of tuberculosis of bones and joints (disorder)
187260009	Sequelae of viral hepatitis (disorder)
19065005	Lassa fever (disorder)
19206003	Syphilitic acoustic neuritis (disorder)
193190005	Polyneuropathy in herpes zoster (disorder)
19341001	Ovale malaria (disorder)
193786000	Keratitis due to syphilis (disorder)
193787009	Keratitis due to tuberculosis (disorder)
193904008	Filarial infection of conjunctiva (disorder)
194908003	Acute tuberculous pericarditis (disorder)
195495009	Chylocele - non-filarial (disorder)
196017002	Pneumoconiosis associated with tuberculosis (disorder)
196599007	Megaesophagus in Chagas disease (disorder)
197954003	Urinary calculus in schistosomiasis (disorder)
199128001	Herpes gestationis - delivered with postnatal complication (disorder)
199129009	Herpes gestationis - not delivered (disorder)
199154009	Maternal syphilis during pregnancy, childbirth and the puerperium (disorder)
199156006	Maternal syphilis during pregnancy - baby delivered (disorder)
199161008	Maternal gonorrhea during pregnancy, childbirth and the puerperium (disorder)
199165004	Maternal gonorrhea during pregnancy - baby not yet delivered (disorder)
199175001	Maternal tuberculosis during pregnancy, childbirth and the puerperium (disorder)
199183007	Maternal malaria during pregnancy, childbirth and the puerperium (disorder)
199192005	Maternal rubella during pregnancy - baby delivered (disorder)
199194006	Maternal rubella during pregnancy - baby not yet delivered (disorder)
199710008	Septicemia during labor - delivered (disorder)
200718008	Pyoderma ulcerosum tropicalum (disorder)
200982006	Parapsoriasis herpetiformis (disorder)
201174003	Poliosis eccentrica (disorder)
201175002	Poliosis -acquired (disorder)
201546003	Helminthiasis with arthropathy of the shoulder region (disorder)
2028007	Erythema induratum (disorder)
203284001	Osteopathy from poliomyelitis (disorder)
203291003	Poliomyelitis osteopathy of the lower leg (disorder)
203292005	Poliomyelitis osteopathy of the ankle and foot (disorder)
206331005	Infections specific to perinatal period (disorder)
206370004	Pseudomonas pyocyaneus congenital infection (disorder)
206376005	Sepsis of the newborn (disorder)
206378006	Sepsis of newborn due to Staphylococcus aureus (disorder)
206379003	Sepsis of newborn due to Escherichia coli (disorder)
20735004	Syphilitic aortitis (disorder)
20790006	Echinococcus granulosus infection of liver (disorder)
2087000	Pulmonary nocardiosis (disorder)
20927009	Dengue hemorrhagic fever (disorder)
21009004	Echinococcus multilocularis infection (disorder)
21070001	Mixed malaria (disorder)
213256002	Postoperative septic shock (disorder)
21560005	Lepromatous leprosy (disorder)
2177002	Postherpetic neuralgia (disorder)
21954000	Herpes zoster auricularis (disorder)
22922006	Infection by Physaloptera (disorder)
23002003	Zoonotic bacterial disease (disorder)
23014006	Cervicofacial actinomycosis (disorder)
231861005	Chlamydial conjunctivitis (disorder)
233849007	Syphilitic valve disease (disorder)
234090004	Tuberculous mesenteric adenitis (disorder)
23502006	Lyme disease (disorder)
23511006	Meningococcal infectious disease (disorder)
23513009	Herpesvirus infection (disorder)
235471000000107	Tuberculosis support (regime/therapy)
235861001	Abscess gonococcal (disorder)
235947007	Cytomegaloviral pancreatitis (disorder)
23737006	Chickenpox with complication (disorder)
238752009	Acne agminata (disorder)
238941009	Juvenile pemphigoid (disorder)
2390000	Acute gonococcal vulvovaginitis (disorder)
239780003	Arthritis due to viral infection (disorder)
240107001	Viral myalgia (disorder)
240402003	Borderline tuberculoid leprosy (disorder)
240403008	Borderline lepromatous leprosy (disorder)
240445005	Extrapulmonary legionella infection (disorder)
240453002	Oroya fever (disorder)
240455009	Verruga peruana (disorder)
240475000	Herpes simplex infection of skin (disorder)
240523007	Viral hemorrhagic fever (disorder)
240526004	Mumps parotitis (disorder)
240530001	Epstein-Barr virus disease (disorder)
240532009	Human papilloma virus infection (disorder)
240557004	Secondary syphilis (disorder)
240613006	Typhus group rickettsial disease (disorder)
240637006	Cutaneous leishmaniasis (disorder)
240682005	Yaws periostitis (disorder)
240686008	Bejel (disorder)
240688009	Njovera (disorder)
24069003	Nairobi sheep virus disease (disorder)
240796008	Intestinal schistosomiasis (disorder)
240818004	Taenia solium infection (disorder)
243583005	Non-enveloped dsDNA virus (organism)
25042006	Tracheostomy sepsis (disorder)
25225006	Disease due to Adenovirus (disorder)
2528003	Viremia (disorder)
25626000	Cutaneous infectious disease due to Mycobacteria (disorder)
25668000	Murine typhus (disorder)
2576002	Trachoma (disorder)
25831001	Tuberculosis of nasal septum (disorder)
26089000	Trematode infection (disorder)
26103000	Echinococcosis of liver (disorder)
26195002	Bacterial infection due to Proteus mirabilis (disorder)
26249004	Intestinal helminthiasis (disorder)
26275000	Fort Bragg Fever (disorder)
266079003	Enteritis due to specified virus (disorder)
266096002	Methicillin-resistant staphylococcus aureus infection (disorder)
266108008	Hand foot and mouth disease (disorder)
266123003	Bartonellosis (disorder)
266127002	Primary syphilis (disorder)
266129004	Secondary syphilis of viscera or bone (disorder)
266130009	Acquired syphilis - early latent (disorder)
266147005	Bone and joint yaws lesions (disorder)
266160004	Intestinal taenia solium infection (disorder)
267284008	Obstetric pyemic and septic pulmonary embolism (disorder)
268058007	Schistosoma japonicum infection (disorder)
26935004	Tuberculosis of thyroid gland (disorder)
27020006	Trachomatous follicular conjunctivitis (disorder)
27052006	Vivax malaria (disorder)
271423008	Tuberculosis of skin and subcutaneous tissue (disorder)
271425001	Scrub typhus (disorder)
271426000	Non-venereal endemic syphilis (disorder)
271449003	Multiple yaws papillomata (disorder)
271532008	Echovirus disease (disorder)
271558008	Infectious mononucleosis (disorder)
27235001	Echinococcus multilocularis infection of liver (disorder)
27240009	Pseudocowpox (disorder)
27420004	Herpetic vulvovaginitis (disorder)
27460003	Primary syphilis of breast (disorder)
27601005	Helminth infection (disorder)
27618009	Quartan malaria (disorder)
276669000	Bacterial sepsis of newborn (disorder)
276671000	Congenital falciparum malaria (disorder)
278484009	Tropical pulmonary eosinophilia (disorder)
28198007	Primary syphilis of lip (disorder)
282028001	Multiple-resistant Staphylococcus aureus infection (disorder)
28343007	Butter yaws (disorder)
28399005	Tuberculosis of spleen (disorder)
286870008	Viral and ill-defined gastrointestinal infections (disorder)
28944009	Cytomegalovirus infection (disorder)
29227009	Nocardiosis (disorder)
29976007	Trachoma, initial stage (disorder)
302809008	Streptococcus pyogenes infection (disorder)
302814007	Early yaws skin lesion (disorder)
308119005	Infantile viral gastroenteritis (disorder)
3095005	Induced malaria (disorder)
309739005	Perinatal coagulase-negative staphylococcus (disorder)
31015008	Primary anal syphilis (disorder)
310649002	Vancomycin-resistant enterococcal septicemia (disorder)
310669007	Septicemia due to enterococcus (disorder)
312105006	Morganella infection (disorder)
31524007	Mumps polyneuropathy (disorder)
316841006	Tabes dorsalis (disorder)
31877008	Chagas disease with other organ involvement (disorder)
319297003	Herpetiform aphthous stomatitis (disorder)
32580004	Enterovirus enteritis (disorder)
3294004	Schistosoma hematobium (organism)
33839006	Genital herpes simplex (disorder)
33893009	Tuberculosis verrucosa cutis (disorder)
33937009	Lyme arthritis (disorder)
34014006	Viral disease (disorder)
3419005	Faucial diphtheria (disorder)
34730008	Erythema infectiosum (disorder)
3589003	Syphilitic pericarditis (disorder)
359554008	Charcots arthropathy (disorder)
36001007	Capillaria hepatica infection (disorder)
364756009	Puumala virus nephropathy (disorder)
36653000	Rubella (disorder)
36989005	Mumps (disorder)
37109004	Ebola virus disease (disorder)
371769008	Endotoxic shock (disorder)
37980001	Concatos disease (disorder)
38362002	Dengue (disorder)
38539003	Infection by Onchocerca volvulus (disorder)
38573008	Diffuse cutaneous leishmaniasis (disorder)
387712008	Neonatal jaundice (disorder)
38907003	Varicella (disorder)
39111003	Louse-borne typhus (disorder)
3928002	Zika virus disease (disorder)
396334002	Infection by Dracunculus medinensis (disorder)
398067003	Weils disease (disorder)
398222003	Leptospirosis icterohemorrhagica (disorder)
398565003	Infection due to clostridium botulinum (disorder)
402128003	Cutaneous listeriosis (disorder)
403000003	Neonatal systemic candidosis (disorder)
40610006	Arbovirus infection (disorder)
40733004	Infectious disease (disorder)
4089001	Meningococcemia (disorder)
409498004	Anthrax (disorder)
409711008	Viral labyrinthitis (disorder)
409802002	Infection due to extended spectrum beta-lactamase producing bacteria (disorder)
410038006	Eumycotic mycetoma (disorder)
410039003	Mycetoma (disorder)
41116009	Spirochetal infection (disorder)
41156006	Tuberculosis papulonecrotica (disorder)
41235001	Dry form of cutaneous leishmaniasis (disorder)
4129001	Argyll-Robertson pupil (finding)
41348000	Piry virus disease (disorder)
413852006	Ciprofloxacin resistant tuberculosis (disorder)
414546009	Isoniazid resistant tuberculosis (disorder)
414940009	On tuberculosis chemoprophylaxis (finding)
41546002	Disease due to Rhinovirus (disorder)
415622003	Streptomycin resistant tuberculosis (disorder)
415759006	Tuberculosis index case (observable entity)
417093003	Disease due to West Nile virus (disorder)
420079008	Relapsing fever (disorder)
420524008	Kaposis sarcoma associated with AIDS (disorder)
420818005	Mycobacteriosis associated with AIDS (disorder)
42100005	Jungle yellow fever (disorder)
421529006	Dementia associated with AIDS (disorder)
421671002	Pneumonia associated with AIDS (disorder)
422003001	Cachexia associated with AIDS (finding)
423092005	Multidrug resistant tuberculosis (disorder)
423391007	Genital herpes simplex type 2 (disorder)
426933007	Streptococcus agalactiae infection (disorder)
427314002	Antiviral therapy (procedure)
427921000000108	[V]Asymptomatic human immunodeficiency virus infection status (situation)
428111003	Melioidosis (disorder)
43416006	Mucambo fever (disorder)
43424001	Tetanus neonatorum (disorder)
43442006	Hydrarthrosis of yaws (disorder)
43484003	Cellulocutaneous plague (disorder)
43891009	Herpetic whitlow (disorder)
43894001	Abdominal actinomycosis (disorder)
440714005	Genital Herpes simplex type 1 infection (disorder)
440925005	Human rhinovirus present (finding)
440930009	Human adenovirus present (finding)
440936003	Amantadine resistant virus present (finding)
441046006	Oseltamivir resistant virus present (finding)
441070005	Human enterovirus present (finding)
441133003	Human metapneumovirus present (finding)
441256000	Human Bocavirus present (finding)
442537007	Non-Hodgkin lymphoma associated with Human immunodeficiency virus infection (disorder)
443921000000100	[X]Special screening examination for other bacterial diseases (situation)
444313007	Infection by Bacteroides fragilis (disorder)
4445009	Tuberculosis of genitourinary system (disorder)
444517009	Exposure to rubella in pregnancy (event)
44568006	Syphilitic interstitial keratitis (disorder)
44583001	Bwamba virus disease (disorder)
4464003	Rocio virus disease (disorder)
446413008	Infection due to Panton-Valentine leukocidin producing Staphylococcus aureus (disorder)
447685007	Sepsis due to Haemophilus influenzae (disorder)
447841007	Sepsis due to Candida (disorder)
447843005	Sepsis due to anaerobic bacteria (disorder)
447894003	Sepsis due to Staphylococcus (disorder)
447898000	Sepsis due to Actinomyces (disorder)
447899008	Sepsis due to Escherichia coli (disorder)
448417001	Sepsis due to Staphylococcus aureus (disorder)
448418006	Sepsis due to Streptococcus (disorder)
448419003	Sepsis due to Streptococcus agalactiae (disorder)
448421008	Sepsis due to Streptococcus pneumoniae (disorder)
448784003	Sepsis due to herpes simplex (disorder)
448813005	Sepsis due to Pseudomonas (disorder)
449082003	Sepsis due to Gram negative bacteria (disorder)
449084002	Sepsis due to Serratia (disorder)
449504009	Sepsis due to Streptococcus pyogenes (disorder)
449505005	Sepsis due to coagulase negative Staphylococcus (disorder)
46699001	Gonococcal bursitis (disorder)
47384003	Tropical sprue (disorder)
4740000	Herpes zoster (disorder)
47604008	Miliary tuberculosis (disorder)
47761007	Brill-Zinsser disease (disorder)
48113006	Omsk hemorrhagic fever (disorder)
49107007	Tuberculosis of eye (disorder)
49183009	Herpes zoster with complication (disorder)
49882001	Viral exanthem (disorder)
49894005	Trichomycosis axillaris (disorder)
504871000000109	Human immunodeficiency virus monitoring (regime/therapy)
504901000000109	Human immunodeficiency virus annual review (regime/therapy)
504931000000103	Human immunodeficiency virus positive general health check service declined - enhanced services administration (situation)
50797007	Bubonic plague (disorder)
5085001	Gonococcemia (disorder)
51634001	Congenital malaria (disorder)
52138004	Streptobacillary fever (disorder)
52414005	Secondary syphilis of vulva (disorder)
52542005	Necrobacillosis (disorder)
52812002	Trachoma, active stage (disorder)
53648006	Disease due to Enterovirus (disorder)
53734002	Hyperkeratosis of yaws (disorder)
54084005	Cervical tuberculous lymphadenitis (disorder)
543791000000108	Other viral or chlamydial diseases (disorder)
54385001	Exanthema subitum (disorder)
54825009	Acute gonorrhea of lower genitourinary tract (disorder)
55560002	Disseminated herpes zoster (disorder)
56038003	Staphylococcal infectious disease (disorder)
56625005	Black water fever (disorder)
5758002	Bacteremia (disorder)
57920007	Herpetic gingivostomatitis (disorder)
58227000	Secondary syphilis of viscera (disorder)
58265007	Giardiasis (disorder)
58544000	Tanapox (disorder)
58750007	Plague (disorder)
58868000	Argentinian hemorrhagic fever (disorder)
5906000	Juvenile dermatitis herpetiformis (disorder)
59233003	Secondary syphilis of skin (disorder)
59307008	Syphilitic alopecia (disorder)
59819007	Herpetic ulceration of vulva (disorder)
59934002	Secondary syphilitic adenopathy (disorder)
60013002	Measles keratoconjunctivitis (disorder)
60335002	Gonococcal keratosis (disorder)
609485004	Induced termination of pregnancy complicated by sepsis (disorder)
609486003	Induced termination of pregnancy complicated by septic embolism (disorder)
61099007	Rubeola scarlatinosa (disorder)
61145000	Tetanus omphalitis (disorder)
61251002	Plantar hyperkeratosis of yaws (disorder)
61462000	Malaria (disorder)
62479008	AIDS (disorder)
62676009	Falciparum malaria (disorder)
63309002	Primary tuberculosis (disorder)
63398001	Bacterial infection due to Pseudomonas (disorder)
6365004	Cutaneous actinomycosis (disorder)
6452009	Colorado tick fever (disorder)
64650008	Cutaneous nocardiosis (disorder)
65154009	Infection due to Clostridium perfringens (disorder)
65539006	Impetigo herpetiformis (disorder)
65939004	Mucosal yaws (disorder)
65963007	Echinococcus granulosus infection of thyroid (disorder)
66281009	Secondary syphilitic chorioretinitis (disorder)
66598005	Infectious disease carrier (finding)
66986005	Tuberculosis of skin (disorder)
67247008	Bolivian hemorrhagic fever (disorder)
67256000	Tuberculosis of pericardium (disorder)
67465009	Spontaneous abortion with sepsis (disorder)
67536000	Arthropathy associated with a neurological disorder (disorder)
68981009	Queensland tick typhus (disorder)
69163003	Taenia saginata infection (disorder)
69588003	Erythema chronica migrans (disorder)
698819004	Postoperative sepsis (disorder)
699433000	Human immunodeficiency virus carrier (finding)
700273003	Isolated tracheobronchial tuberculosis (disorder)
70090004	Cowpox (disorder)
70143003	Tuberculoid leprosy (disorder)
70647001	Yaws (disorder)
707860005	Suspected Ebola virus disease (situation)
70880006	Adenoviral enteritis (disorder)
71057007	Infection due to Escherichia coli (disorder)
71120004	Bacterial infection due to Serratia (disorder)
713897006	Burkitt lymphoma co-occurrent with human immunodeficiency virus infection (disorder)
718373005	Cutaneous B-cell pseudolymphoma caused by Borrelia (disorder)
72083004	Late syphilis (disorder)
7354003	Senile dermatitis herpetiformis (disorder)
73730005	Arenaviral hemorrhagic fever (disorder)
74166005	Urban yellow fever (disorder)
74387008	Tuberculosis of hilar lymph nodes (disorder)
74610006	Tuberculous erythema nodosum (disorder)
74942003	Echinococcosis (disorder)
75096007	Rickettsialpox (disorder)
75809006	Infection by Trypanosoma gambiense (disorder)
76172008	Infection by Taenia (disorder)
76272004	Syphilis (disorder)
76571007	Septic shock (disorder)
76902006	Tetanus (disorder)
76999009	Infection by Brugia malayi (disorder)
77038006	Tuberculosis of peripheral lymph nodes (disorder)
77327004	Infection by Leishmania mexicana (disorder)
77377001	Leptospirosis (disorder)
77470003	Enteroviral exanthematous fever (disorder)
77503002	Marburg virus disease (disorder)
77506005	Infection by Trypanosoma cruzi (disorder)
77782006	Syphilitic saddle nose (disorder)
77939001	Syphilitic disseminated retinochoroiditis (disorder)
77947001	Infection by Wuchereria bancrofti (disorder)
78420004	Viral enteritis (disorder)
78436002	Tuberculosis of intrathoracic lymph nodes (disorder)
78940002	Trypanosomiasis (disorder)
79158003	Tuberculous interstitial keratitis (disorder)
79303006	Expanded rubella syndrome (disorder)
79376002	Bunyamwera virus disease (disorder)
80010008	Isolated bronchial tuberculosis (disorder)
80612004	Leishmaniasis (disorder)
8098009	Sexually transmitted infectious disease (disorder)
81000119104	Symptomatic human immunodeficiency virus infection (disorder)
81004002	Leprosy (disorder)
81339006	Secondary syphilis of tonsil (disorder)
817381000000107	Referral to community human immunodeficiency virus nurse specialist (procedure)
82495004	Tuberculosis of mediastinal lymph nodes (disorder)
826051000000107	Infection due to carbapenemase producing Enterobacteriacea (disorder)
827006	Late congenital syphilis, latent (+ sero., - C.S.F., 2 years OR more) (disorder)
82796002	Scrofuloderma (disorder)
83436008	Yersiniosis (disorder)
83784000	Tuberculosis of mediastinum (disorder)
83883001	Cardiovascular syphilis (disorder)
84288007	Tuberculous episcleritis (disorder)
84849002	Tinea corporis (disorder)
84939004	Rubella in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)
84980006	Cutaneous anthrax (disorder)
8555001	Syphilis of lung (disorder)
