prodcode	CodingSystem	productname	gemscriptcode
31053	prodcode	Tilofyl 25micrograms/hour transdermal patches (Tillomed Laboratories Ltd)	89640020
31062	prodcode	SOLPADEINE MAX	!8503867
31064	prodcode	Mobiflex 20mg Granules (Roche Products Ltd)	69421020
31105	prodcode	Dromadol XL 200mg tablets (IVAX Pharmaceuticals UK Ltd)	77919020
31107	prodcode	Dromadol XL 150mg tablets (IVAX Pharmaceuticals UK Ltd)	77918020
31151	prodcode	Cafadol Tablet (Typharm Ltd)	66046020
31155	prodcode	Parake Tablet (Galen Ltd)	66037020
31178	prodcode	Ketoprofen 2.5% gel (A A H Pharmaceuticals Ltd)	64563020
31196	prodcode	Paracetamol 500mg tablets (IVAX Pharmaceuticals UK Ltd)	56180020
31253	prodcode	Pethidine 50mg/ml Injection (Auden McKenzie (Pharma Division) Ltd)	64216020
31257	prodcode	Paracetamol 500mg caplets (Galpharm International Ltd)	65801020
31383	prodcode	Dexomon 75mg SR tablets (Hillcross Pharmaceuticals Ltd)	86166020
31407	prodcode	IPECACUANHA & MORPHINE CONC 1-4 MIX	2391007
31452	prodcode	Codeine 30mg tablets (Wockhardt UK Ltd)	49432020
31469	prodcode	Apsifen -f 600mg Tablet (Approved Prescription Services Ltd)	57645020
31482	prodcode	Apsifen 200mg Tablet (Approved Prescription Services Ltd)	57638020
31483	prodcode	APSIFEN-F 400 MG TAB	5348007
31488	prodcode	Levomenthol sticks	71731020
31498	prodcode	ASPIRIN / CAFFEINE CIT./ CODEINE PHOS./ 200 MG TAB	6728007
31577	prodcode	Co-codamol 30mg/500mg capsules (A A H Pharmaceuticals Ltd)	56464020
31582	prodcode	Pentazocine 30mg/1ml solution for injection ampoules	90811020
31584	prodcode	Pentazocine 60mg/2ml solution for injection ampoules	90813020
31589	prodcode	Diclofenac sodium 75mg modified-release tablets (A A H Pharmaceuticals Ltd)	51195020
31599	prodcode	MORPHINE SULPHATE 4 MG INJ	2220007
31650	prodcode	Morphine sulfate 30mg/30ml solution for infusion vials	90413020
31700	prodcode	Codeine 15mg tablets (Actavis UK Ltd)	49477020
31717	prodcode	Lemsip max cold and flu lemon Sachets (Reckitt Benckiser Healthcare (UK) Ltd)	87184020
31734	prodcode	Dromadol XL 400mg tablets (IVAX Pharmaceuticals UK Ltd)	77909020
31777	prodcode	Piroxicam 20mg dispersible tablets (Mylan)	60595020
31787	prodcode	Econac SR 75mg tablets (AMCo)	87660020
31871	prodcode	Paracetamol 450mg with codeine phosphate 8.1mg tablet	81313020
31885	prodcode	Pethidine 100mg/10ml solution for injection ampoules	90771020
31894	prodcode	Safapryn -Co Tablet (Pfizer Ltd)	66028020
31916	prodcode	Tiloket CR 100mg capsules (Tillomed Laboratories Ltd)	86741020
31935	prodcode	Pethidine 50mg Tablet (Roche Products Ltd)	50251020
31943	prodcode	Codeine 30mg tablets (IVAX Pharmaceuticals UK Ltd)	55772020
31944	prodcode	Diclofenac sodium 25mg gastro-resistant tablets (Mylan)	60370020
31950	prodcode	Diclofenac sodium 50mg gastro-resistant tablets (Sterwin Medicines)	60044020
31959	prodcode	Indometacin 50mg capsules (A A H Pharmaceuticals Ltd)	49865020
31960	prodcode	Diamorphine 15mg/5ml oral solution	73147020
31962	prodcode	Ketpron XL 200mg capsules (Mercury Pharma Group Ltd)	84318020
32035	prodcode	Paracetamol 240mg with phenylephrine 2.5mg sachet	86099020
32090	prodcode	Mefenamic acid 500mg tablets (Actavis UK Ltd)	50000020
32093	prodcode	Paracetamol 250mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd)	50184020
32100	prodcode	Ibuprofen 600mg tablets (A A H Pharmaceuticals Ltd)	49834020
32105	prodcode	Mefenamic acid 500mg tablets (A A H Pharmaceuticals Ltd)	50008020
32108	prodcode	Diclofenac sodium 25mg gastro-resistant tablets (Teva UK Ltd)	59804020
32136	prodcode	Ibular 200mg Tablet (Lagap)	58455020
32154	prodcode	Anadin Soluble tablet (Wyeth Consumer Healthcare)	61337020
32163	prodcode	Paracetamol 500mg tablets (Vantage)	56219020
32165	prodcode	Tramadol 50mg Capsule (Generics (UK) Ltd)	59495020
32227	prodcode	Larafen CR 200mg capsules (Ennogen Pharma Ltd)	80610020
32234	prodcode	Mefenamic acid 500mg tablets (IVAX Pharmaceuticals UK Ltd)	54079020
32242	prodcode	Ibuprofen 400mg tablets (Sterwin Medicines)	59966020
32357	prodcode	MORPHINE SULPHATE 300 MG SUP	2222007
32365	prodcode	Relcofen 400mg tablets (Actavis UK Ltd)	82149020
32366	prodcode	Relcofen 200mg Tablet (Actavis UK Ltd)	82148020
32425	prodcode	OxyNorm 10mg/1ml solution for injection ampoules (Napp Pharmaceuticals Ltd)	92089020
32436	prodcode	Codeine 3mg/5ml linctus paediatric (Thornton & Ross Ltd)	50965020
32450	prodcode	Zamadol 24hr 400mg modified-release tablets (Meda Pharmaceuticals Ltd)	89684020
32459	prodcode	MORPHINE SULPHATE 50 MG CAP	6958007
32460	prodcode	MORPHINE SULPHATE 150 MG CAP	6895007
32509	prodcode	Anadin Ibuprofen 200mg tablets (Pfizer Consumer Healthcare Ltd)	73886020
32510	prodcode	CODEINE LINCTUS	!1417101
32519	prodcode	Painex caplets (Sandoz Ltd)	86609020
32520	prodcode	Opium tincture	53112020
32554	prodcode	Placidex 120mg/5ml Oral solution (E C De Witt)	81829020
32601	prodcode	Econac 100mg suppositories (AMCo)	79375020
32609	prodcode	Real lemon cold 750mg+10mg+60mg Powder (Sterwin Medicines)	50302020
32626	prodcode	Paracetamol 150mg / Sodium salicylate 100mg tablets	73383020
32641	prodcode	Indometacin 25mg capsules (A A H Pharmaceuticals Ltd)	49864020
32668	prodcode	KAPAKE INSTS	!8504310
32672	prodcode	DISPROL PARACETAMOL SF	!8504298
32687	prodcode	DIAMORPHINE & TERPOIN LIN	6687007
32688	prodcode	Diagesil 5mg Injection (Berk Pharmaceuticals Ltd)	74855020
32692	prodcode	Co-codamol 8mg/500mg effervescent tablets (A A H Pharmaceuticals Ltd)	56462020
32704	prodcode	Advil cold and sinus 200mg+30mg Tablet (Wyeth Consumer Healthcare)	86005020
32766	prodcode	Paracetamol 500mg/50ml solution for infusion vials	89486020
32831	prodcode	Pethidine 100mg/2ml Injection (Roche Products Ltd)	50250020
32839	prodcode	Paracetamol 500mg tablets (A A H Pharmaceuticals Ltd)	51549020
32854	prodcode	Diclofenac sodium 75mg modified-release capsules (A A H Pharmaceuticals Ltd)	69320020
32862	prodcode	Ibuprofen 100mg/5ml oral suspension sugar free (Thornton & Ross Ltd)	71142020
32875	prodcode	Ibuprofen 400mg tablets (Sandoz Ltd)	59471020
32891	prodcode	Syndol caplets (Sanofi)	51786020
32897	prodcode	Diamorphine 5mg powder for solution for injection ampoules (Novartis Vaccines and Diagnostics Ltd)	49451020
32926	prodcode	Co-dydramol 10mg/500mg tablets (Actavis UK Ltd)	49347020
32942	prodcode	Paracetamol 1000mg with diphenhydramine 25mg & phenylephrine 12mg powder	83770020
32963	prodcode	Lemsip lemcap Capsule (Reckitt Benckiser Healthcare (UK) Ltd)	81927020
32970	prodcode	Paracets 500mg capsules (Sussex Pharmaceutical Ltd)	81823020
32993	prodcode	Children's Lemsip Cold & Flu Blackcurrant oral powder sachets (Reckitt Benckiser Healthcare (UK) Ltd)	87940020
33042	prodcode	Lemsip children's six plus cold and flu relief 240mg+2.5mg Sachets (Reckitt Benckiser Healthcare (UK) Ltd)	55076020
33060	prodcode	Paracetamol Plus tablets (Zentiva)	59584020
33104	prodcode	Paraclear 500mg Soluble tablet (Roche Consumer Health)	82151020
33139	prodcode	Anadin maximum strength Capsule (Wyeth Consumer Healthcare)	73482020
33230	prodcode	Promethazine hydrochloride 1.5mg with paracetamol 120mg/5ml oral solution	71668020
33260	prodcode	Paracetamol with codeine with hyoscine & caffeine tablet	73509020
33308	prodcode	Butazone 100mg Tablet (DDSA Pharmaceuticals Ltd)	65712020
33321	prodcode	Indometacin 50mg capsules (Actavis UK Ltd)	49855020
33340	prodcode	Co-dydramol 10mg+500mg/5ml Liquid (Rosemont Pharmaceuticals Ltd)	70228020
33357	prodcode	Pacifene 200mg tablets (Sussex Pharmaceutical Ltd)	64641020
33386	prodcode	Paracetamol 120mg/5ml oral suspension paediatric (A A H Pharmaceuticals Ltd)	51550020
33495	prodcode	BUCLIZINE HYD/CODEINE PHOS/PARACET / COD 6.25 MG TAB	3002007
33589	prodcode	Ibuprofen 400mg tablets (Thornton & Ross Ltd)	57305020
33614	prodcode	Obimol 500mg Tablet (Ayrton Saunders Ltd)	82536020
33643	prodcode	Co-codamol 8mg+500mg Tablet (Family Health)	60674020
33647	prodcode	Co-proxamol 32.5mg/325mg tablets (A A H Pharmaceuticals Ltd)	49376020
33653	prodcode	Co-codamol 8mg/500mg tablets (IVAX Pharmaceuticals UK Ltd)	49328020
33654	prodcode	Dihydrocodeine 30mg tablets (Wockhardt UK Ltd)	49539020
33666	prodcode	Paracetamol 500mg tablets (Actavis UK Ltd)	54295020
33679	prodcode	Co-codamol 8mg/500mg tablets (Zentiva)	49336020
33687	prodcode	Paracetamol 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)	60443020
33688	prodcode	Co-codamol 30mg/500mg effervescent tablets (Fannin UK Ltd)	65467020
33704	prodcode	Ibuprofen 100mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)	63505020
33710	prodcode	Paracetamol 500mg caplets (A A H Pharmaceuticals Ltd)	67294020
33743	prodcode	Dihydrocodeine with paracetamol 7.46mg with 500mg effervescent tablets	89813020
33785	prodcode	Galprofen 200mg tablets (Galpharm International Ltd)	83372020
33801	prodcode	Opustan 250mg Capsule (Opus Pharmaceuticals Ltd)	78352020
33826	prodcode	Paracetamol 500mg Tablet (Teva UK Ltd)	53415020
33838	prodcode	Doans extra strength Tablet (Novartis Consumer Health UK Ltd)	73401020
33935	prodcode	Nurofen Maximum Strength Migraine Pain 684mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)	90475020
33954	prodcode	Promethazine hydrochloride 50mg with pethidine 100mg/2ml injection	79285020
33961	prodcode	Co-codamol 30mg/500mg capsules (IVAX Pharmaceuticals UK Ltd)	71396020
33994	prodcode	Diclofenac sodium 25mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)	53791020
33995	prodcode	Co-proxamol 32.5/325 Tablet (Berk Pharmaceuticals Ltd)	49365020
34008	prodcode	Dihydrocodeine 30mg tablets (IVAX Pharmaceuticals UK Ltd)	53798020
34022	prodcode	Co-proxamol 32.5mg/325mg tablets (Teva UK Ltd)	55237020
34065	prodcode	Tramadol sr 150mg Modified-release tablet (Winthrop Pharmaceuticals Ltd)	65707020
34073	prodcode	Collins 1.5mg/5ml elixir (Collins Elixir Co)	79799020
34090	prodcode	Codeine Oral solution (Berk Pharmaceuticals Ltd)	49427020
34091	prodcode	Diclofenac sodium 25mg gastro-resistant tablets (Sandoz Ltd)	51270020
34152	prodcode	Codeine 15mg/5ml Oral solution (Celltech Pharma Europe Ltd)	49471020
34164	prodcode	Paracetamol 500mg soluble tablets (Fannin UK Ltd)	65470020
34172	prodcode	Codeine 15mg/5ml Oral solution (William Ransom)	61856020
34176	prodcode	Codeine 15mg/5ml Oral solution (Rusco Ltd)	62214020
34190	prodcode	Indometacin 75mg modified-release capsules (A A H Pharmaceuticals Ltd)	59891020
34199	prodcode	Indometacin 100mg suppositories (Actavis UK Ltd)	49856020
34209	prodcode	Paracetamol 500mg/5ml Oral suspension sugar free (Rosemont Pharmaceuticals Ltd)	50186020
34229	prodcode	Co-codamol 8mg+500mg Dispersible tablet (Rhone-Poulenc Rorer Ltd)	56031020
34235	prodcode	Paracetamol 120mg Suppository (Penn Pharmaceuticals Ltd)	54292020
34257	prodcode	Co-codamol 8mg/500mg effervescent tablets (Mylan)	59021020
34260	prodcode	Tramadol sr 100mg Modified-release tablet (Winthrop Pharmaceuticals Ltd)	65703020
34264	prodcode	Co-codamol 30mg/500mg tablets (IVAX Pharmaceuticals UK Ltd)	66696020
34266	prodcode	Tixymol 120mg/5ml Oral suspension (Novartis Consumer Health UK Ltd)	57285020
34271	prodcode	Diclofenac sodium 100mg modified-release tablets (A A H Pharmaceuticals Ltd)	60405020
34281	prodcode	Tramadol sr 200mg Modified-release tablet (Winthrop Pharmaceuticals Ltd)	65711020
34289	prodcode	Naproxen 250mg gastro-resistant tablets (Mylan)	59490020
34290	prodcode	Naproxen 250mg gastro-resistant tablets (Teva UK Ltd)	53361020
34305	prodcode	Paracetamol 500mg Tablet (M & A Pharmachem Ltd)	63640020
34319	prodcode	Co-proxamol 32.5mg/325mg tablets (Zentiva)	49379020
34348	prodcode	Codeine 15mg tablets (A A H Pharmaceuticals Ltd)	49483020
34349	prodcode	Co-proxamol 32.5mg/325mg tablets (IVAX Pharmaceuticals UK Ltd)	57798020
34350	prodcode	Paracetamol 500mg Tablet (Celltech Pharma Europe Ltd)	50175020
34354	prodcode	Ibuprofen 200mg tablets (Vantage)	56266020
34359	prodcode	Ibuprofen 400mg tablets (Vantage)	56114020
34373	prodcode	Codeine Oral solution (Co-operative)	54018020
34383	prodcode	Codeine 30mg tablets (A A H Pharmaceuticals Ltd)	49485020
34396	prodcode	Paracetamol 500mg Tablet (Family Health)	51557020
34397	prodcode	Co-proxamol 32.5mg+325mg Tablet (M & A Pharmachem Ltd)	63582020
34409	prodcode	Paracetamol 500mg Tablet (Co-operative)	54028020
34422	prodcode	Tramadol 50mg capsules (Actavis UK Ltd)	57153020
34425	prodcode	Ibuprofen 400mg Tablet (Family Health)	53852020
34437	prodcode	Codeine 15mg/5ml Oral solution (Nucare Plc)	67010020
34438	prodcode	Mefenamic acid 250mg capsules (A A H Pharmaceuticals Ltd)	50007020
34440	prodcode	Dihydrocodeine 30mg tablets (A A H Pharmaceuticals Ltd)	49549020
34444	prodcode	Codeine 15mg tablets (Wockhardt UK Ltd)	49431020
34447	prodcode	Ibuprofen 200mg tablets (Thornton & Ross Ltd)	57304020
34468	prodcode	Co-proxamol 32.5mg/325mg tablets (Sandoz Ltd)	59367020
34477	prodcode	Morphine sulfate 10mg/5ml oral solution (Martindale Pharmaceuticals Ltd)	63736020
34487	prodcode	Diclofenac sodium 50mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)	53792020
34489	prodcode	Diamorphine hydrochloride 10mg Injection (Hillcross Pharmaceuticals Ltd)	49497020
34495	prodcode	Co-codamol 8mg/500mg tablets (Mylan)	59020020
34497	prodcode	Co-codamol 8mg+500mg Tablet (Berk Pharmaceuticals Ltd)	49320020
34500	prodcode	Paracetamol 500mg tablets (Kent Pharmaceuticals Ltd)	61746020
34518	prodcode	Co-codamol 8mg/500mg tablets (A A H Pharmaceuticals Ltd)	49331020
34521	prodcode	Tramadol 50mg capsules (A A H Pharmaceuticals Ltd)	60506020
34527	prodcode	Ibuprofen 200mg tablets (Zentiva)	59965020
34536	prodcode	Ibuprofen 400mg tablets (IVAX Pharmaceuticals UK Ltd)	57812020
34546	prodcode	Co-proxamol 32.5mg+325mg Tablet (Neo Laboratories Ltd)	62885020
34550	prodcode	Ibuprofen 400mg tablets film coated (Actavis UK Ltd)	69005020
34552	prodcode	Codeine 30mg tablets (Actavis UK Ltd)	49478020
34554	prodcode	Co-proxamol 32.5/325 Tablet (C P Pharmaceuticals Ltd)	49368020
34570	prodcode	Tramadol 50mg capsules (Teva UK Ltd)	59770020
34579	prodcode	Dihydrocodeine 30mg tablets (Actavis UK Ltd)	49542020
34595	prodcode	Mefenamic acid 500mg tablets (Zentiva)	60066020
34597	prodcode	Co-proxamol 32.5mg/325mg tablets (Kent Pharmaceuticals Ltd)	62331020
34610	prodcode	Naproxen 500mg gastro-resistant tablets (Mylan)	59491020
34616	prodcode	Piroxicam 0.5% gel (A A H Pharmaceuticals Ltd)	65869020
34621	prodcode	Ibuprofen 200mg Tablet (Nucare Plc)	66405020
34639	prodcode	Tramadol 50mg capsules (Genus Pharmaceuticals Ltd)	57229020
34662	prodcode	Dihydrocodeine 30mg tablets (Mylan)	59895020
34663	prodcode	Ibuprofen 100mg/5ml Oral suspension (Neo Laboratories Ltd)	68074020
34667	prodcode	Co-codamol 30mg/500mg tablets (A A H Pharmaceuticals Ltd)	56463020
34669	prodcode	Paracetamol 500mg capsules (Zentiva)	50181020
34678	prodcode	Paracetamol 120mg/5ml oral solution paediatric (Thornton & Ross Ltd)	53119020
34700	prodcode	Paracetamol 250mg/5ml oral suspension sugar free (Pinewood Healthcare)	61580020
34718	prodcode	Paracetamol 120mg/5ml oral suspension sugar free	57214020
34725	prodcode	Flurbiprofen 50mg Tablet (Bristol-Myers Squibb Pharmaceuticals Ltd)	55428020
34729	prodcode	Ibuprofen 400mg tablets (OBG Pharmaceuticals Ltd)	62386020
34730	prodcode	Dihydrocodeine 30mg Tablet (Berk Pharmaceuticals Ltd)	49536020
34737	prodcode	Co-dydramol 10mg/500mg tablets (Teva UK Ltd)	54661020
34738	prodcode	Naproxen 250mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)	60413020
34743	prodcode	Naproxen 500mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)	49089020
34757	prodcode	Ibuprofen 400mg Tablet (Unichem)	59877020
34761	prodcode	Paracetamol 120mg/5ml Oral solution (Teva UK Ltd)	53414020
34769	prodcode	Naproxen 500mg tablets (A A H Pharmaceuticals Ltd)	49088020
34771	prodcode	Morphine sulphate 30mg/ml Injection (Celltech Pharma Europe Ltd)	50378020
34784	prodcode	Co-codamol 8mg/500mg effervescent tablets (Sandoz Ltd)	59364020
34786	prodcode	Diamorphine 10mg powder for solution for injection ampoules (Novartis Vaccines and Diagnostics Ltd)	49452020
34787	prodcode	Diamorphine 30mg powder for solution for injection ampoules (Novartis Vaccines and Diagnostics Ltd)	49453020
34789	prodcode	Codeine 30mg tablets (Kent Pharmaceuticals Ltd)	65481020
34793	prodcode	Mefenamic acid 250mg capsules (Zentiva)	60065020
34808	prodcode	Tramadol 50mg capsules (PLIVA Pharma Ltd)	61634020
34815	prodcode	Co-codamol 8mg/500mg tablets (Kent Pharmaceuticals Ltd)	63355020
34840	prodcode	Co-codamol 30mg/500mg tablets (Almus Pharmaceuticals Ltd)	67663020
34845	prodcode	Co-codamol 30mg/500mg effervescent tablets (Zentiva)	66914020
34850	prodcode	Ibuprofen 600mg tablets (Teva UK Ltd)	53364020
34858	prodcode	Paracetamol Capsule (Co-operative)	54029020
34861	prodcode	Paracetamol 120mg suppositories (Martindale Pharmaceuticals Ltd)	56086020
34865	prodcode	Co-codamol 8mg+500mg Tablet (C P Pharmaceuticals Ltd)	49324020
34889	prodcode	Ibuprofen 400mg Tablet (Celltech Pharma Europe Ltd)	49829020
34898	prodcode	Mefenamic acid 250mg Capsule (Berk Pharmaceuticals Ltd)	49994020
34910	prodcode	Mefenamic acid 500mg Tablet (Berk Pharmaceuticals Ltd)	49995020
34911	prodcode	Ibuprofen 200mg Tablet (Celltech Pharma Europe Ltd)	49827020
34920	prodcode	Co-dydramol 10mg+500mg Tablet (Berk Pharmaceuticals Ltd)	49340020
34924	prodcode	Mefenamic acid 250mg Capsule (Teva UK Ltd)	55454020
34931	prodcode	Ibuprofen 200mg Tablet (Regent Laboratories Ltd)	62843020
34939	prodcode	Co-dydramol 10mg+500mg Tablet (Duncan Flockhart Ltd)	55837020
34954	prodcode	Paracetamol 500mg tablets (Aspar Pharmaceuticals Ltd)	62938020
34961	prodcode	Ibuprofen 600mg tablets (Sandoz Ltd)	59472020
34968	prodcode	Co-codamol 8mg/500mg tablets (Teva UK Ltd)	55234020
34980	prodcode	Ibuprofen 200mg tablets sugar coated (Actavis UK Ltd)	53948020
35038	prodcode	OxyNorm 20mg/2ml solution for injection ampoules (Napp Pharmaceuticals Ltd)	92091020
35085	prodcode	Oxycodone 20mg/2ml solution for injection ampoules	92087020
35093	prodcode	Morphine sulfate 50mg/50ml solution for infusion vials	90415020
35265	prodcode	Nurofen for children 3 months to 9 years 100mg/5ml Oral suspension (Reckitt Benckiser Healthcare (UK) Ltd)	93625020
35292	prodcode	Nurofen 200mg liquid capsules (Reckitt Benckiser Healthcare (UK) Ltd)	93690020
35341	prodcode	Oxycodone 10mg/1ml solution for injection ampoules	92085020
35347	prodcode	Tramadol 24 Modified-release tablet	92192020
35438	prodcode	Tramquel SR 100mg capsules (Beechmere Pharmaceuticals Ltd)	93712020
35651	prodcode	Tradorec XL 200mg tablets (Endo Ventures Ltd)	92196020
35653	prodcode	Etopan XL 600mg tablets (Sun Pharmaceuticals UK Ltd)	91953020
35656	prodcode	Tradorec XL 100mg tablets (Endo Ventures Ltd)	92194020
35679	prodcode	Paracetamol 500mg Tablet (Nucare Plc)	67535020
35711	prodcode	Dicloflex 25mg gastro-resistant tablets (Teva UK Ltd)	92493020
35749	prodcode	Radian B Ibuprofen Massage stick (Thornton & Ross Ltd)	88962020
35792	prodcode	Codeine 25mg/5ml oral solution (Thornton & Ross Ltd)	50970020
35800	prodcode	Mandanol Infant paracetamol 120mg/5ml oral suspension (M & A Pharmachem Ltd)	58107020
35806	prodcode	Larapam SR 100mg tablets (Sandoz Ltd)	88985020
35857	prodcode	Tixylix Night Cough oral solution (Novartis Consumer Health UK Ltd)	91410020
35890	prodcode	Nurofen 200mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)	93688020
35893	prodcode	Dicloflex Retard 100mg tablets (Almus Pharmaceuticals Ltd)	91115020
35935	prodcode	Meloxicam 7.5mg tablets (Somex Pharma)	72118020
35965	prodcode	Medocodene 30mg/500mg effervescent tablets (Mylan)	89662020
35967	prodcode	Paramed Extra Power Pain Control tablets (Galpharm International Ltd)	92507020
35968	prodcode	Matrifen 25micrograms/hour transdermal patches (Teva UK Ltd)	92585020
36019	prodcode	Co-dydramol 10mg+500mg Tablet (M & A Pharmachem Ltd)	63577020
36035	prodcode	Tradorec XL 300mg tablets (Endo Ventures Ltd)	92198020
36040	prodcode	Matrifen 100micrograms/hour transdermal patches (Teva UK Ltd)	92593020
36152	prodcode	Propain caplets (Ceuta Healthcare Ltd)	90897020
36211	prodcode	Matrifen 50micrograms/hour transdermal patches (Teva UK Ltd)	92587020
36260	prodcode	Mendys 250mg Capsule (Kent Pharmaceuticals Ltd)	85863020
36472	prodcode	Paracetamol 500 mg+ pentazocine 15mg tablet	66011020
36486	prodcode	Econac XL 100mg tablets (AMCo)	87664020
36488	prodcode	Co-codamol 30mg/500mg capsules (Mylan)	71799020
36597	prodcode	Hedex Ibuprofen 200mg tablets (Omega Pharma Ltd)	82132020
36606	prodcode	Manorfen 400mg tablets (The Manor Drug Company (Nottingham) Ltd)	83343020
36608	prodcode	Co-codamol Effervescent tablet (A A H Pharmaceuticals Ltd)	56226020
36650	prodcode	Nurofen 200mg tablets (Reckitt Benckiser Healthcare (UK) Ltd)	93686020
36697	prodcode	Mabron 200mg modified-release tablets (Morningside Healthcare Ltd)	90623020
36732	prodcode	Tramadol 50mg modified-release tablets	93848020
36754	prodcode	Paracetamol 500mg soluble tablets (A A H Pharmaceuticals Ltd)	66075020
36787	prodcode	Nurofen Express 684mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)	93922020
36873	prodcode	Zydol SR 50mg tablets (Grunenthal Ltd)	93850020
36929	prodcode	Calpol Night oral solution (McNeil Products Ltd)	93702020
36945	prodcode	Mandanol 6+ paracetamol 250mg/5ml oral suspension (M & A Pharmachem Ltd)	55159020
36949	prodcode	Tramquel SR 50mg capsules (Beechmere Pharmaceuticals Ltd)	93710020
36993	prodcode	Co-codamol 30mg/500mg capsules (Teva UK Ltd)	71989020
36994	prodcode	Methadone 5mg/ml oral solution	93940020
37002	prodcode	Nurofen Express 200mg liquid capsules (Reckitt Benckiser Healthcare (UK) Ltd)	93924020
37020	prodcode	Tramadol 150mg modified-release tablets	90668020
37021	prodcode	Tramadol 200mg modified-release tablets	90670020
37053	prodcode	Migrafen 200mg tablets (Chatfield Laboratories)	82155020
37094	prodcode	Cuprofen 200mg tablets (SSL International Plc)	93812020
37253	prodcode	Anadin ultra double strength 400mg Capsule (Wyeth Consumer Healthcare)	91330020
37291	prodcode	Co-dydramol 10mg/500mg tablets (Ranbaxy (UK) Ltd)	60085020
37298	prodcode	"PARACETAMOL,CAFFEINE,CODEINE & NICOTINAM TAB"	2134007
37348	prodcode	"Codeine phosphate with paracetamol, doxylamine and caffeine 10mg with 450mg with 5mg with 30mg tablets"	71809020
37411	prodcode	Paldesic paracetamol 250mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd)	76381020
37553	prodcode	Ibucalm 400mg tablets (Aspar Pharmaceuticals Ltd)	94475020
37562	prodcode	Arcoxia 30mg tablets (Grunenthal Ltd)	94524020
37587	prodcode	Etoricoxib 30mg tablets	94522020
37648	prodcode	Nurofen Express 400mg liquid capsules (Reckitt Benckiser Healthcare (UK) Ltd)	93920020
37703	prodcode	Pethidine 50mg/1ml solution for injection ampoules (AMCo)	72617020
37719	prodcode	Fentalis Reservoir 100micrograms/hour transdermal patches (Sandoz Ltd)	94499020
37731	prodcode	Nurofen Express 342mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)	93916020
37750	prodcode	Piroxicam 20mg capsules (Mylan)	60589020
37763	prodcode	Diclofenac 75mg/2ml solution for injection vials	94477020
37779	prodcode	Fentalis Reservoir 25micrograms/hour transdermal patches (Sandoz Ltd)	94493020
37801	prodcode	Pregabalin 225mg capsules	94315020
37816	prodcode	Cuprofen PLUS tablets (SSL International Plc)	87860020
37831	prodcode	Mabron 100mg modified-release tablets (Morningside Healthcare Ltd)	90615020
37867	prodcode	Tramadol (roi) Tablet	92641020
37904	prodcode	Co-codamol 12.8mg/500mg tablets	94749020
37923	prodcode	Fentalis Reservoir 50micrograms/hour transdermal patches (Sandoz Ltd)	94495020
37928	prodcode	Matrifen 12micrograms/hour transdermal patches (Teva UK Ltd)	92583020
37954	prodcode	Mezolar Matrix 12micrograms/hour transdermal patches (Sandoz Ltd)	94501020
37960	prodcode	Osmach 50micrograms/hour transdermal patches (Teva UK Ltd)	94639020
37968	prodcode	Fentanyl 40micrograms/dose transdermal system	94469020
37979	prodcode	Acupan 30mg tablets (Meda Pharmaceuticals Ltd)	94843020
38013	prodcode	Pethidine 50mg capsules	94823020
38031	prodcode	Mezolar Matrix 25micrograms/hour transdermal patches (Sandoz Ltd)	94503020
38032	prodcode	Paracetamol 500mg capsules (Teva UK Ltd)	72716020
38085	prodcode	Paracetamol 500mg with codeine phosphate 10mg capsule	81312020
38088	prodcode	Paracetamol 500mg with codeine phosphate 30 mg tablet	68500020
38092	prodcode	Pentazocine 30mg/ml Injection (Sterwin Medicines)	60096020
38103	prodcode	Pethidine 25mg Tablet (Roche Products Ltd)	53205020
38122	prodcode	Paracetamol 330mg with caffeine 30mg tablet	73702020
38196	prodcode	Larapam SR 200mg tablets (Sandoz Ltd)	88989020
38293	prodcode	Lyrica 225mg capsules (Pfizer Ltd)	94317020
38299	prodcode	CalCold Six Plus oral solution (McNeil Products Ltd)	94138020
38301	prodcode	Cyclizine 30mg with dipipanone 10mg tablets	61671020
38323	prodcode	Paracetamol 120mg/5ml Oral solution sugar free (A A H Pharmaceuticals Ltd)	65251020
38326	prodcode	Mezolar Matrix 75micrograms/hour transdermal patches (Sandoz Ltd)	94507020
38332	prodcode	Ibucalm 200mg tablets (Aspar Pharmaceuticals Ltd)	94471020
38351	prodcode	Matrifen 75micrograms/hour transdermal patches (Teva UK Ltd)	92589020
38363	prodcode	Codeine phosphate 12.8mg with paracetamol 500mg tablets	94751020
38365	prodcode	Fentalis Reservoir 75micrograms/hour transdermal patches (Sandoz Ltd)	94497020
38430	prodcode	Co-dydramol 10mg+500mg Tablet (Merck Generics (UK) Ltd)	58864020
